Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","398","Kazakhstan","5909","Export Quantity","02151","Chickens","2005","2005","1000 Head","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","02151","Chickens","2005","2005","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5608","Import Quantity","02123","Goats","2005","2005","Head","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","02123","Goats","2005","2005","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5908","Export Quantity","02123","Goats","2005","2005","Head","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","02123","Goats","2005","2005","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5610","Import Quantity","01199.02","Mixed grain","2005","2005","tonnes","3","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","01199.02","Mixed grain","2005","2005","1000 US$","3","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5910","Export Quantity","01199.02","Mixed grain","2005","2005","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","01199.02","Mixed grain","2005","2005","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5610","Import Quantity","0117","Oats","2005","2005","tonnes","22","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","0117","Oats","2005","2005","1000 US$","5","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5910","Export Quantity","0117","Oats","2005","2005","tonnes","83","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","0117","Oats","2005","2005","1000 US$","8","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5610","Import Quantity","0113","Rice","2005","2005","tonnes","154","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","0113","Rice","2005","2005","1000 US$","75","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5910","Export Quantity","0113","Rice","2005","2005","tonnes","285","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","0113","Rice","2005","2005","1000 US$","58","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5608","Import Quantity","02122","Sheep","2005","2005","Head","2429","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","02122","Sheep","2005","2005","1000 US$","548","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5908","Export Quantity","02122","Sheep","2005","2005","Head","0","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","02122","Sheep","2005","2005","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5608","Import Quantity","02140","Swine / pigs","2005","2005","Head","137","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","02140","Swine / pigs","2005","2005","1000 US$","48","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5908","Export Quantity","02140","Swine / pigs","2005","2005","Head","0","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","02140","Swine / pigs","2005","2005","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5610","Import Quantity","0111","Wheat","2005","2005","tonnes","3762","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","0111","Wheat","2005","2005","1000 US$","953","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5910","Export Quantity","0111","Wheat","2005","2005","tonnes","1898999","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","0111","Wheat","2005","2005","1000 US$","219727","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","0115","Barley","2005","2005","tonnes","251463","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","0115","Barley","2005","2005","1000 US$","42738","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","0115","Barley","2005","2005","tonnes","1767651","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","0115","Barley","2005","2005","1000 US$","202666","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5608","Import Quantity","02111","Cattle","2005","2005","Head","13966","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","02111","Cattle","2005","2005","1000 US$","27090","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5908","Export Quantity","02111","Cattle","2005","2005","Head","377","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","02111","Cattle","2005","2005","1000 US$","216","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5609","Import Quantity","02151","Chickens","2005","2005","1000 Head","14589","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","02151","Chickens","2005","2005","1000 US$","28285","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5909","Export Quantity","02151","Chickens","2005","2005","1000 Head","950","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","02151","Chickens","2005","2005","1000 US$","765","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5608","Import Quantity","02123","Goats","2005","2005","Head","0","E","Estimated value"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","02123","Goats","2005","2005","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","643","Russian Federation","5908","Export Quantity","02123","Goats","2005","2005","Head","2","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","02123","Goats","2005","2005","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","01199.02","Mixed grain","2005","2005","tonnes","21","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","01199.02","Mixed grain","2005","2005","1000 US$","4","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","01199.02","Mixed grain","2005","2005","tonnes","3","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","01199.02","Mixed grain","2005","2005","1000 US$","2","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","0117","Oats","2005","2005","tonnes","4091","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","0117","Oats","2005","2005","1000 US$","411","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","0117","Oats","2005","2005","tonnes","1739","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","0117","Oats","2005","2005","1000 US$","184","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","0113","Rice","2005","2005","tonnes","420","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","0113","Rice","2005","2005","1000 US$","96","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","0113","Rice","2005","2005","tonnes","7861","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","0113","Rice","2005","2005","1000 US$","1640","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5608","Import Quantity","02122","Sheep","2005","2005","Head","1270","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","02122","Sheep","2005","2005","1000 US$","19","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5908","Export Quantity","02122","Sheep","2005","2005","Head","31204","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","02122","Sheep","2005","2005","1000 US$","1327","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5608","Import Quantity","02140","Swine / pigs","2005","2005","Head","84139","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","02140","Swine / pigs","2005","2005","1000 US$","16704","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5908","Export Quantity","02140","Swine / pigs","2005","2005","Head","267","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","02140","Swine / pigs","2005","2005","1000 US$","69","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","0111","Wheat","2005","2005","tonnes","577115","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","0111","Wheat","2005","2005","1000 US$","67741","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","0111","Wheat","2005","2005","tonnes","10319594","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","0111","Wheat","2005","2005","1000 US$","1134260","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5610","Import Quantity","0115","Barley","2005","2005","tonnes","52182","A","Official figure"
